channel,rate,seed,query_count,matched_prefix_query_count,evidence_recall,feasible_rate,penalized_admissibility_upper_risk,infeasibility_risk_component,admissibility_conditional_risk_component,matched_prefix_wrong_scope_exposure_rate,returned_wrong_scope_rate,known_relevant_inadmissible_rate,joint_label_coverage,candidates_scored
namespace_swap,0.2,7,3767,1850,0.7100370791720517,0.4904262141255632,0.5914696595452873,0.5095737858744368,0.08189587367085044,0.027409338358153332,0.08292524220677905,0.0,0.2459755841875225,1531.8812191591242
namespace_swap,0.2,8,3767,1883,0.7053915206604663,0.4882954971437194,0.5944804064679052,0.5117045028562807,0.0827759036116257,0.02567275188308626,0.08169689946788083,0.0,0.24099619638531594,1531.545806583945
namespace_swap,0.2,9,3767,1777,0.6986944359026777,0.47676899609339085,0.600224706146292,0.5232310039066091,0.07699370223968266,0.025978528151938057,0.07769417015448529,0.0,0.2444929015244882,1531.384933620651
namespace_swap,0.3,0,3767,1336,0.6156142546121508,0.36469328284840613,0.6982130519929317,0.6353067171515939,0.06290633484133791,0.04422092932930037,0.13488003739216742,0.0,0.2714012595338682,1523.3056809688958
namespace_swap,0.3,1,3767,1347,0.6225566637211132,0.3736057507550341,0.6906087468689307,0.6263942492449659,0.0642144976239647,0.03973526791506371,0.13080977265279295,0.0,0.24835954079159753,1523.0980819421293
namespace_swap,0.3,2,3767,1440,0.6243612213494832,0.3791190914599213,0.6883821243478159,0.6208809085400787,0.06750121580773734,0.03990765260761179,0.12767623947019138,0.0,0.2594858890915769,1522.10707221215
namespace_swap,0.3,3,3767,1518,0.6294355550196599,0.39114128628112965,0.6811779589790223,0.6088587137188703,0.07231924526015178,0.03966686007241879,0.13486837737487845,0.0,0.26373965772690067,1520.192369852388
namespace_swap,0.3,4,3767,1420,0.6329423115195141,0.3872629687872065,0.6793424457452594,0.6127370312127935,0.06660541453246659,0.04150322463174522,0.13199471652917683,0.0,0.26924049030085895,1523.8444965613821
namespace_swap,0.3,5,3767,1443,0.6293326891831004,0.37717580684328533,0.6909663882443353,0.6228241931567147,0.06814219508762061,0.03503856045610904,0.1262176089760063,0.0,0.28362819877618256,1522.2879067223382
namespace_swap,0.3,6,3767,1361,0.6382301028110582,0.3789711495615969,0.6852877982470659,0.6210288504384032,0.06425894780866272,0.037800474242083215,0.1289158508816156,0.0,0.26260033703882224,1521.3590950671103
namespace_swap,0.3,7,3767,1373,0.630744034123431,0.38082071799562894,0.6845007816373389,0.6191792820043711,0.06532149963296802,0.037925736746205044,0.13043325757450727,0.0,0.267264173729575,1522.0377251840728
namespace_swap,0.3,8,3767,1387,0.6178314399053133,0.3717520564513277,0.6930686355446415,0.6282479435486723,0.06482069199596956,0.04114714785749378,0.13387245875898557,0.0,0.2504208731124655,1521.763759185954
namespace_swap,0.3,9,3767,1377,0.6246291781073003,0.3734183183898263,0.6897652157926997,0.6265816816101737,0.0631835341825258,0.037293339023828094,0.127846803947591,0.0,0.26865028620820963,1521.8028842186663
namespace_swap,0.4,0,3767,918,0.5248413380912,0.2633796059440815,0.7823900946400494,0.7366203940559185,0.045769700584130435,0.05851389160381458,0.19770733673933666,0.0,0.30760732793387446,1513.8918444523556
namespace_swap,0.4,1,3767,949,0.544439049940013,0.2785822568742883,0.7688755421976756,0.7214177431257117,0.0474577990719633,0.048982763504215786,0.19131117780612134,0.0,0.27364655591720877,1513.9366154430122
namespace_swap,0.4,2,3767,1045,0.5480691818716661,0.28696366641282745,0.7640466018661707,0.7130363335871726,0.05101026827899845,0.053227297651982176,0.1899267776014784,0.0,0.2838395509239515,1511.3813152329467
namespace_swap,0.4,3,3767,997,0.5399635378372556,0.26994268577612324,0.7794956775682456,0.7300573142238768,0.04943836334436799,0.04742179637692476,0.19758616584109928,0.0,0.28997299668383414,1511.2406761239458
namespace_swap,0.4,4,3767,950,0.5305704678612718,0.26831178843483366,0.7805899701982959,0.7316882115651664,0.04890175863312915,0.060801938629515564,0.1935389234545079,0.0,0.2978266546232814,1514.2062545826625
namespace_swap,0.4,5,3767,1010,0.5336635416057369,0.2711444926712766,0.782266537070774,0.7288555073287233,0.053411029742050566,0.05406386457358958,0.1907911001454659,0.0,0.31042910453218286,1512.0107979903478
namespace_swap,0.4,6,3767,1011,0.5592760276605789,0.29134592941697923,0.759667878971421,0.7086540705830208,0.0510138083883999,0.048617215210845915,0.18966268866149288,0.0,0.28319507248083164,1512.0927607490694
namespace_swap,0.4,7,3767,1003,0.5472583930480466,0.28530153034400324,0.7669224026769568,0.7146984696559968,0.05222393302096013,0.05561776276371895,0.18897635380067287,0.0,0.2861000531936501,1512.992663614309
namespace_swap,0.4,8,3767,947,0.5391714952907631,0.2734626420183283,0.7736073444976275,0.7265373579816717,0.04706998651595616,0.052440611688160055,0.19395713339290277,0.0,0.27406606851149906,1512.9944171089205
namespace_swap,0.4,9,3767,967,0.5368877391839623,0.27333768710818973,0.7747728293351057,0.7266623128918103,0.048110516443296426,0.04942164278684556,0.18897816059299316,0.0,0.288878132665261,1512.6574932866206
namespace_swap,0.5,0,3767,595,0.43843831959559143,0.18552916046803866,0.847123659137893,0.8144708395319613,0.03265281960593143,0.07166455472987789,0.2730554186814661,0.0,0.3421550317639039,1504.686452176455
namespace_swap,0.5,1,3767,610,0.4508716790818861,0.19024679773572273,0.8432335895731823,0.8097532022642773,0.03348038730890495,0.06897530514387833,0.2711975985080849,0.0,0.2941496303445107,1502.847503141555
namespace_swap,0.5,2,3767,686,0.4488629510150933,0.19714937770097113,0.8382795811717099,0.8028506222990289,0.03542895887268062,0.06946885528758535,0.26970332049991397,0.0,0.31150727029028796,1501.3967471643487
namespace_swap,0.5,3,3767,635,0.4561240087106927,0.1900906040980495,0.8433961667104768,0.8099093959019504,0.033486770808526134,0.0595288768109119,0.277055219460902,0.0,0.32719869806950863,1502.546133117059
namespace_swap,0.5,4,3767,637,0.44273592508678206,0.1920026499871509,0.8427258484149811,0.8079973500128491,0.03472849840213159,0.07351765378301718,0.27109669741814907,0.0,0.3363256825211337,1505.3839711141968
namespace_swap,0.5,5,3767,680,0.43927507871055316,0.18499810209994977,0.85354263390367,0.8150018979000502,0.03854073600362012,0.07382833522020495,0.2731262598637755,0.0,0.32467269896343787,1502.6018335364831
namespace_swap,0.5,6,3767,694,0.4673624840620745,0.21602405264138178,0.8226871072056334,0.7839759473586182,0.038711159847015335,0.0631230840255961,0.2696149090068918,0.0,0.307365264273323,1504.1918193434917
namespace_swap,0.5,7,3767,693,0.47785213698905227,0.21186046072997244,0.8278810064997666,0.7881395392700276,0.03974146722973969,0.07257344393109208,0.2631800667882133,0.0,0.3180554413843506,1503.551397137354
namespace_swap,0.5,8,3767,624,0.44978196579745683,0.18919705860856814,0.8452487760977696,0.8108029413914318,0.03444583470633816,0.06898288060522675,0.27443800350345265,0.0,0.3037533631952266,1503.4963497841582
namespace_swap,0.5,9,3767,670,0.45668990237649754,0.19307950197216572,0.8423758291182594,0.8069204980278343,0.03545533109042607,0.07034062653371724,0.2664175265023627,0.0,0.33057411301606354,1503.1088139185624
